Longitude,Latitude,Field,Dataset,Product,Obj. Id,Track(deg),Swth Wdth(ft),Distance(ft),Duration(s),Elevation(ft),Area Count,Speed(mph),Diff Status,Time,X Offset(ft),Y Offset(ft),Satellites,Hding Veh(deg),Diff Status,Active Rows((1)),VDOP,HDOP,PDOP,Crop Flw(M)(lb/s),Moisture(%),Grain Temp(°F),Elvtr Speed(rpm),Pass Num,Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Prod(ac/h),Crop Flw(V)(bu/h),Date
-91.55713281,45.10312144,K-3,<1>,P9492AM-PBXP,329,88.57,15.00,11.96,2.000,1126.8,On,4.078,Yes,10/23/2024,0.00,0.00,25,88.57,RTK Fixed,6.000,1.800,1.200,2.200,17.97,16.31,54.21,486.20,3,8592.6,153.44,8727.2,155.84,7.415,1155.5,10/23/2024
-91.55708638,45.10312187,K-3,<1>,P9492AM-PBXP,330,89.04,15.00,11.91,2.000,1127.0,On,4.059,Yes,10/23/2024,0.00,0.00,25,89.04,RTK Fixed,6.000,1.800,1.200,2.200,19.67,16.70,54.21,486.60,3,9404.4,167.94,9595.8,171.35,7.380,1264.5,10/23/2024
-91.55704014,45.10312273,K-3,<1>,P9492AM-PBXP,331,89.17,15.00,12.40,2.000,1127.2,On,4.228,Yes,10/23/2024,0.00,0.00,25,89.17,RTK Fixed,6.000,1.800,1.200,2.200,19.16,16.95,54.21,487.30,3,8765.5,156.53,8971.2,160.20,7.687,1231.4,10/23/2024
-91.55699358,45.10312342,K-3,<1>,P9492AM-PBXP,332,88.88,15.00,12.47,2.000,1127.4,On,4.253,Yes,10/23/2024,0.00,0.00,25,88.88,RTK Fixed,6.000,1.800,1.200,2.200,17.21,17.01,54.21,486.90,3,7824.9,139.73,8014.7,143.12,7.732,1106.6,10/23/2024
-91.55694745,45.10312425,K-3,<1>,P9492AM-PBXP,333,88.93,15.00,11.39,2.000,1127.6,On,3.884,Yes,10/23/2024,0.00,0.00,25,88.93,RTK Fixed,6.000,1.800,1.200,2.200,18.74,17.38,54.21,484.60,3,9283.6,165.78,9550.7,170.55,7.062,1204.4,10/23/2024
-91.55690088,45.10312477,K-3,<1>,P9492AM-PBXP,334,89.00,15.00,11.72,2.000,1127.7,On,3.996,Yes,10/23/2024,0.00,0.00,25,89.00,RTK Fixed,6.000,1.800,1.200,2.200,18.00,17.08,53.31,487.90,3,8701.1,155.38,8919.2,159.27,7.265,1157.2,10/23/2024
-91.55685428,45.10312512,K-3,<1>,P9492AM-PBXP,335,89.67,15.00,12.26,2.000,1127.9,On,4.179,Yes,10/23/2024,0.00,0.00,25,89.67,RTK Fixed,6.000,1.800,1.200,2.200,17.87,17.40,54.21,488.20,3,8229.9,146.96,8468.7,151.23,7.598,1149.0,10/23/2024
-91.55680795,45.10312557,K-3,<1>,P9492AM-PBXP,336,88.66,15.00,12.00,2.000,1128.0,On,4.090,Yes,10/23/2024,0.00,0.00,25,88.66,RTK Fixed,6.000,1.800,1.200,2.200,19.06,17.01,54.21,484.80,3,9007.4,160.85,9225.9,164.75,7.436,1225.1,10/23/2024
-91.55676131,45.10312633,K-3,<1>,P9492AM-PBXP,337,88.48,15.00,11.91,2.000,1128.1,On,4.061,Yes,10/23/2024,0.00,0.00,25,88.48,RTK Fixed,6.000,1.800,1.200,2.200,18.02,17.40,54.21,488.50,3,8537.0,152.45,8784.7,156.87,7.383,1158.2,10/23/2024
-91.55671410,45.10312610,K-3,<1>,P9492AM-PBXP,338,90.52,15.00,12.39,2.000,1128.1,On,4.225,Yes,10/23/2024,0.00,0.00,25,90.52,RTK Fixed,6.000,1.800,1.200,2.200,17.89,16.82,54.21,487.20,3,8202.4,146.47,8382.4,149.69,7.682,1149.9,10/23/2024
-91.55666760,45.10312685,K-3,<1>,P9492AM-PBXP,339,88.37,15.00,11.06,2.000,1128.2,On,3.769,Yes,10/23/2024,0.00,0.00,25,88.37,RTK Fixed,6.000,1.800,1.200,2.200,19.09,16.88,53.31,485.30,3,9806.8,175.12,10029,179.09,6.853,1227.3,10/23/2024
-91.55662102,45.10312702,K-3,<1>,P9492AM-PBXP,340,90.60,15.00,12.01,2.000,1128.2,On,4.094,Yes,10/23/2024,0.00,0.00,25,90.60,RTK Fixed,6.000,1.800,1.200,2.200,18.15,17.33,54.21,486.60,3,8537.7,152.46,8778.5,156.76,7.443,1166.7,10/23/2024
-91.55657416,45.10312561,K-3,<1>,P9492AM-PBXP,341,93.62,15.00,12.09,2.000,1128.2,On,4.121,Yes,10/23/2024,0.00,0.00,25,93.62,RTK Fixed,6.000,1.800,1.200,2.200,19.48,17.31,54.21,485.20,3,9105.0,162.59,9359.6,167.14,7.493,1252.3,10/23/2024
-91.55652828,45.10312255,K-3,<1>,P9492AM-PBXP,342,96.31,15.00,11.96,2.000,1128.2,On,4.076,Yes,10/23/2024,0.00,0.00,25,96.31,RTK Fixed,6.000,1.800,1.200,2.200,20.36,17.95,54.21,485.00,3,9548.6,170.51,9891.8,176.64,7.411,1309.1,10/23/2024
-91.55648236,45.10311720,K-3,<1>,P9492AM-PBXP,343,99.46,15.00,11.17,2.000,1128.1,On,3.808,Yes,10/23/2024,0.00,0.00,25,99.46,RTK Fixed,6.000,1.800,1.200,2.200,20.25,18.39,54.21,488.70,3,10106,180.46,10526,187.96,6.924,1301.5,10/23/2024
-91.55644204,45.10310830,K-3,<1>,P9492AM-PBXP,344,108.10,15.00,10.91,2.000,1127.9,On,3.721,Yes,10/23/2024,0.00,0.00,25,108.10,RTK Fixed,6.000,1.800,1.200,2.200,19.41,18.79,54.21,485.70,3,9869.8,176.25,10331,184.48,6.765,1248.0,10/23/2024
-91.55640475,45.10309865,K-3,<1>,P9492AM-PBXP,345,111.21,15.00,10.26,2.000,1127.7,On,3.497,Yes,10/23/2024,0.00,0.00,25,111.21,RTK Fixed,6.000,1.800,1.200,2.200,19.61,18.58,54.21,485.00,3,10638,189.96,11105,198.31,6.358,1260.9,10/23/2024
-91.55636864,45.10308710,K-3,<1>,P9492AM-PBXP,346,114.31,15.00,10.22,2.000,1127.6,On,3.483,Yes,10/23/2024,0.00,0.00,24,114.31,RTK Fixed,6.000,1.800,1.200,2.200,19.66,18.79,54.21,485.50,3,10680,190.71,11179,199.62,6.332,1264.1,10/23/2024
-91.55633408,45.10307360,K-3,<1>,P9492AM-PBXP,347,119.94,15.00,11.00,2.000,1127.5,On,3.751,Yes,10/23/2024,0.00,0.00,25,119.94,RTK Fixed,6.000,1.800,1.200,2.200,19.43,17.65,53.31,486.10,3,9938.7,177.48,10259,183.19,6.819,1249.2,10/23/2024
-91.55630200,45.10305604,K-3,<1>,P9492AM-PBXP,348,130.30,15.00,9.813,2.000,1127.3,On,3.345,Yes,10/23/2024,0.00,0.00,25,130.30,RTK Fixed,6.000,1.800,1.200,2.200,20.31,18.09,53.31,485.50,3,11584,206.85,12021,214.66,6.083,1305.7,10/23/2024
-91.55627183,45.10303684,K-3,<1>,P9492AM-PBXP,349,131.64,15.00,10.52,2.000,1127.1,On,3.585,Yes,10/23/2024,0.00,0.00,24,131.64,RTK Fixed,6.000,1.800,1.200,2.200,21.08,17.18,53.31,487.50,3,11346,202.60,11645,207.94,6.518,1355.3,10/23/2024
-91.55624340,45.10301619,K-3,<1>,P9492AM-PBXP,350,137.82,15.00,10.52,2.000,1126.8,On,3.587,Yes,10/23/2024,0.00,0.00,24,137.82,RTK Fixed,6.000,1.800,1.200,2.200,20.64,17.08,54.21,486.50,3,11117,198.52,11396,203.50,6.521,1327.0,10/23/2024
-91.55621921,45.10299247,K-3,<1>,P9492AM-PBXP,351,144.36,15.00,10.60,2.000,1126.4,On,3.614,Yes,10/23/2024,0.00,0.00,25,144.36,RTK Fixed,6.000,1.800,1.200,2.200,19.39,17.46,53.31,488.40,3,10318,184.25,10625,189.73,6.571,1246.7,10/23/2024
-91.55619723,45.10296689,K-3,<1>,P9492AM-PBXP,352,149.67,15.00,11.09,2.000,1126.2,On,3.782,Yes,10/23/2024,0.00,0.00,25,149.67,RTK Fixed,6.000,1.800,1.200,2.200,18.42,17.65,54.21,487.90,3,9342.1,166.82,9642.8,172.19,6.876,1184.0,10/23/2024
-91.55617760,45.10293854,K-3,<1>,P9492AM-PBXP,353,153.79,15.00,11.27,2.000,1125.7,On,3.841,Yes,10/23/2024,0.00,0.00,25,153.79,RTK Fixed,6.000,1.800,1.200,2.200,19.03,17.59,54.21,489.90,3,9512.3,169.86,9810.7,175.19,6.983,1223.4,10/23/2024
-91.55616130,45.10290891,K-3,<1>,P9492AM-PBXP,354,158.95,15.00,12.13,2.000,1125.2,On,4.135,Yes,10/23/2024,0.00,0.00,24,158.95,RTK Fixed,6.000,1.800,1.200,2.200,18.60,16.88,54.21,490.20,3,8708.8,155.52,8906.2,159.04,7.519,1195.8,10/23/2024
-91.55614701,45.10287900,K-3,<1>,P9492AM-PBXP,355,162.54,15.00,11.78,2.000,1124.9,On,4.017,Yes,10/23/2024,0.00,0.00,24,162.54,RTK Fixed,6.000,1.800,1.200,2.200,19.80,16.82,53.31,489.50,3,9549.2,170.52,9758.7,174.26,7.303,1272.6,10/23/2024
-91.55613338,45.10284776,K-3,<1>,P9492AM-PBXP,356,163.55,15.00,11.57,2.000,1124.5,On,3.945,Yes,10/23/2024,0.00,0.00,25,163.55,RTK Fixed,6.000,1.800,1.200,2.200,19.07,16.44,54.21,490.30,3,9410.6,168.05,9573.0,170.95,7.173,1226.2,10/23/2024
-91.55611944,45.10281661,K-3,<1>,P9492AM-PBXP,357,162.36,15.00,11.95,2.000,1124.2,On,4.074,Yes,10/23/2024,0.00,0.00,25,162.36,RTK Fixed,6.000,1.800,1.200,2.200,18.38,16.63,54.21,490.40,3,8758.8,156.41,8930.0,159.47,7.408,1181.3,10/23/2024
-91.55610627,45.10278552,K-3,<1>,P9492AM-PBXP,358,163.22,15.00,11.85,2.000,1124.1,On,4.041,Yes,10/23/2024,0.00,0.00,25,163.22,RTK Fixed,6.000,1.800,1.200,2.200,16.82,16.63,54.21,489.40,3,8083.0,144.34,8241.0,147.16,7.347,1081.2,10/23/2024
-91.55609420,45.10275440,K-3,<1>,P9492AM-PBXP,359,164.82,15.00,11.91,2.000,1124.0,On,4.061,Yes,10/23/2024,0.00,0.00,25,164.82,RTK Fixed,6.000,1.800,1.200,2.200,15.32,15.87,54.21,490.80,3,7393.8,132.03,7470.2,133.40,7.383,984.87,10/23/2024
-91.55608212,45.10272329,K-3,<1>,P9492AM-PBXP,360,164.68,15.00,11.40,2.000,1123.9,On,3.885,Yes,10/23/2024,0.00,0.00,25,164.68,RTK Fixed,6.000,1.800,1.200,2.200,17.33,15.99,54.21,490.90,3,8727.7,155.85,8830.9,157.70,7.064,1114.0,10/23/2024
-91.55607090,45.10269214,K-3,<1>,P9492AM-PBXP,361,165.10,15.00,11.63,2.000,1123.9,On,3.966,Yes,10/23/2024,0.00,0.00,24,165.10,RTK Fixed,6.000,1.800,1.200,2.200,18.36,16.04,54.21,489.40,3,9054.3,161.69,9166.3,163.68,7.210,1180.2,10/23/2024
-91.55605886,45.10266072,K-3,<1>,P9492AM-PBXP,362,164.72,15.00,11.67,2.000,1123.8,On,3.977,Yes,10/23/2024,0.00,0.00,24,164.72,RTK Fixed,6.000,1.800,1.200,2.200,17.45,16.10,54.21,491.20,3,8575.9,153.14,8688.7,155.16,7.230,1121.8,10/23/2024
-91.55604832,45.10262932,K-3,<1>,P9492AM-PBXP,363,166.78,15.00,11.87,2.000,1123.8,On,4.048,Yes,10/23/2024,0.00,0.00,24,166.78,RTK Fixed,6.000,1.800,1.200,2.200,17.77,16.42,54.21,490.40,3,8544.3,152.58,8689.6,155.17,7.360,1142.1,10/23/2024
-91.55603726,45.10259747,K-3,<1>,P9492AM-PBXP,364,166.23,15.00,12.11,2.000,1123.8,On,4.129,Yes,10/23/2024,0.00,0.00,24,166.23,RTK Fixed,6.000,1.800,1.200,2.200,18.67,16.30,54.21,488.50,3,8817.8,157.46,8954.5,159.90,7.507,1200.4,10/23/2024
-91.55602705,45.10256476,K-3,<1>,P9492AM-PBXP,365,167.53,15.00,12.05,2.000,1123.9,On,4.109,Yes,10/23/2024,0.00,0.00,24,167.53,RTK Fixed,6.000,1.800,1.200,2.200,19.58,16.17,54.21,488.80,3,9303.7,166.14,9433.3,168.45,7.471,1258.5,10/23/2024
-91.55601568,45.10253213,K-3,<1>,P9492AM-PBXP,366,166.05,15.00,12.02,2.000,1124.0,On,4.097,Yes,10/23/2024,0.00,0.00,24,166.05,RTK Fixed,6.000,1.800,1.200,2.200,20.64,16.30,54.21,487.90,3,9821.6,175.39,9973.9,178.11,7.450,1326.8,10/23/2024
-91.55600401,45.10250018,K-3,<1>,P9492AM-PBXP,367,165.33,15.00,12.45,2.000,1124.3,On,4.243,Yes,10/23/2024,0.00,0.00,25,165.33,RTK Fixed,6.000,1.800,1.200,2.200,21.57,16.04,53.31,485.30,3,9943.4,177.56,10066,179.76,7.715,1386.8,10/23/2024
-91.55598965,45.10246910,K-3,<1>,P9492AM-PBXP,368,161.15,15.00,11.55,2.000,1124.8,On,3.939,Yes,10/23/2024,0.00,0.00,24,161.15,RTK Fixed,6.000,1.800,1.200,2.200,18.00,15.91,53.31,486.30,3,8951.5,159.85,9048.9,161.59,7.162,1157.2,10/23/2024
-91.55597139,45.10243908,K-3,<1>,P9492AM-PBXP,369,155.42,15.00,11.75,2.000,1125.2,On,4.005,Yes,10/23/2024,0.00,0.00,24,155.42,RTK Fixed,6.000,1.800,1.200,2.200,9.181,15.21,53.31,484.50,3,4527.1,80.84,4538.5,81.04,7.282,590.21,10/23/2024
-91.55563029,45.10242822,K-3,<1>,P9492AM-PBXP,370,353.84,15.00,7.488,2.000,1136.2,On,2.553,Yes,10/23/2024,0.00,0.00,22,353.84,RTK Fixed,6.000,2.200,1.400,2.600,0.804,15.46,55.11,507.60,1,620.46,11.08,623.84,11.14,4.641,51.70,10/23/2024
-91.55563316,45.10245007,K-3,<1>,P9492AM-PBXP,371,354.26,15.00,8.388,2.000,1135.5,On,2.860,Yes,10/23/2024,0.00,0.00,21,354.26,RTK Fixed,6.000,3.800,1.800,4.200,2.718,15.53,55.11,506.30,1,1870.5,33.40,1882.1,33.61,5.199,174.74,10/23/2024
-91.55563438,45.10247238,K-3,<1>,P9492AM-PBXP,372,358.13,15.00,7.670,2.000,1134.9,On,2.615,Yes,10/23/2024,0.00,0.00,22,358.13,RTK Fixed,6.000,3.800,1.800,4.200,6.517,15.84,55.11,507.60,1,4886.3,87.26,4935.4,88.13,4.754,418.98,10/23/2024
-91.55563542,45.10249472,K-3,<1>,P9492AM-PBXP,373,358.43,15.00,8.167,2.000,1134.1,On,2.784,Yes,10/23/2024,0.00,0.00,22,358.43,RTK Fixed,6.000,3.800,1.400,4.200,9.448,16.46,55.11,507.60,1,6603.2,117.91,6718.7,119.98,5.062,607.38,10/23/2024
-91.55563536,45.10251648,K-3,<1>,P9492AM-PBXP,374,359.96,15.00,8.167,2.000,1133.6,On,2.784,Yes,10/23/2024,0.00,0.00,23,359.96,RTK Fixed,6.000,1.900,1.300,2.300,11.55,17.37,56.01,505.90,1,7984.5,142.58,8213.1,146.66,5.062,742.48,10/23/2024
-91.55563302,45.10253786,K-3,<1>,P9492AM-PBXP,375,4.738,15.00,7.612,2.000,1132.9,On,2.595,Yes,10/23/2024,0.00,0.00,22,4.738,RTK Fixed,6.000,2.000,1.400,2.500,12.44,17.88,55.11,503.30,1,9173.1,163.81,9494.7,169.55,4.718,799.92,10/23/2024
-91.55562718,45.10255840,K-3,<1>,P9492AM-PBXP,376,11.97,15.00,6.031,2.000,1132.5,On,2.056,Yes,10/23/2024,0.00,0.00,21,11.97,RTK Fixed,6.000,3.800,1.400,4.200,12.70,18.00,56.01,501.20,1,11801,210.73,12233,218.44,3.738,816.62,10/23/2024
-91.55561939,45.10257969,K-3,<1>,P9492AM-PBXP,377,16.01,15.00,8.275,2.000,1132.3,On,2.821,Yes,10/23/2024,0.00,0.00,23,16.01,RTK Fixed,6.000,1.900,1.300,2.300,14.63,16.16,56.01,499.90,1,10127,180.83,10267,183.34,5.129,940.38,10/23/2024
-91.55560864,45.10260081,K-3,<1>,P9492AM-PBXP,378,20.72,15.00,8.465,2.000,1132.0,On,2.886,Yes,10/23/2024,0.00,0.00,22,20.72,RTK Fixed,6.000,1.900,1.400,2.300,15.36,16.86,56.01,498.20,1,10312,184.14,10542,188.26,5.247,987.73,10/23/2024
-91.55559408,45.10262232,K-3,<1>,P9492AM-PBXP,379,25.88,15.00,7.129,2.000,1131.9,On,2.430,Yes,10/23/2024,0.00,0.00,22,25.88,RTK Fixed,6.000,2.200,1.400,2.600,14.05,15.90,55.11,497.30,1,11323,202.19,11444,204.36,4.418,902.98,10/23/2024
-91.55557708,45.10264234,K-3,<1>,P9492AM-PBXP,380,32.68,15.00,8.598,2.000,1132.0,On,2.931,Yes,10/23/2024,0.00,0.00,22,32.68,RTK Fixed,6.000,2.200,1.400,2.600,13.13,16.67,56.01,495.90,1,8695.3,155.27,8869.6,158.39,5.329,844.05,10/23/2024
-91.55555646,45.10266148,K-3,<1>,P9492AM-PBXP,381,37.28,15.00,8.669,2.000,1132.0,On,2.955,Yes,10/23/2024,0.00,0.00,22,37.28,RTK Fixed,6.000,3.800,1.400,4.200,11.79,17.16,56.01,495.20,1,7698.5,137.47,7899.0,141.05,5.373,757.90,10/23/2024
-91.55553216,45.10268116,K-3,<1>,P9492AM-PBXP,382,43.16,15.00,9.615,2.000,1132.0,On,3.278,Yes,10/23/2024,0.00,0.00,22,43.16,RTK Fixed,6.000,2.200,1.400,2.600,10.51,16.14,56.01,495.80,1,6264.5,111.87,6349.9,113.39,5.959,675.76,10/23/2024
-91.55550682,45.10269758,K-3,<1>,P9492AM-PBXP,383,46.87,15.00,8.982,2.000,1132.5,On,3.062,Yes,10/23/2024,0.00,0.00,22,46.87,RTK Fixed,6.000,2.200,1.400,2.600,10.01,16.71,56.01,495.00,1,6343.2,113.27,6473.9,115.61,5.567,643.63,10/23/2024
-91.55548021,45.10271434,K-3,<1>,P9492AM-PBXP,384,48.82,15.00,9.642,2.000,1132.7,On,3.287,Yes,10/23/2024,0.00,0.00,21,48.82,RTK Fixed,6.000,2.200,1.400,2.600,10.39,17.79,56.01,494.60,1,6053.3,108.10,6259.1,111.77,5.976,667.99,10/23/2024
-91.55545223,45.10273053,K-3,<1>,P9492AM-PBXP,385,49.84,15.00,9.414,2.000,1133.1,On,3.209,Yes,10/23/2024,0.00,0.00,21,49.84,RTK Fixed,6.000,2.200,1.400,2.600,8.769,18.24,56.01,493.70,1,5203.9,92.93,5409.9,96.61,5.835,563.72,10/23/2024
-91.55542386,45.10274667,K-3,<1>,P9492AM-PBXP,386,51.40,15.00,9.715,2.000,1133.6,On,3.312,Yes,10/23/2024,0.00,0.00,21,51.40,RTK Fixed,6.000,2.200,1.400,2.600,7.835,18.30,56.01,495.00,1,4502.2,80.40,4684.1,83.65,6.022,503.68,10/23/2024
-91.55539664,45.10276402,K-3,<1>,P9492AM-PBXP,387,47.65,15.00,9.259,2.000,1134.0,On,3.157,Yes,10/23/2024,0.00,0.00,20,47.65,RTK Fixed,6.000,2.200,1.400,2.600,7.630,18.41,55.11,495.80,1,4593.7,82.03,4785.8,85.46,5.739,490.48,10/23/2024
-91.55537168,45.10278354,K-3,<1>,P9492AM-PBXP,388,41.14,15.00,9.318,2.000,1134.1,On,3.176,Yes,10/23/2024,0.00,0.00,20,41.14,RTK Fixed,6.000,2.200,1.400,2.600,6.283,16.51,55.11,495.60,1,3847.3,68.70,3916.7,69.94,5.775,403.93,10/23/2024
-91.55535010,45.10280512,K-3,<1>,P9492AM-PBXP,389,33.44,15.00,10.27,2.000,1134.1,On,3.501,Yes,10/23/2024,0.00,0.00,22,33.44,RTK Fixed,6.000,2.200,1.400,2.600,7.850,15.55,55.11,497.70,1,4410.4,78.76,4439.2,79.27,6.366,504.66,10/23/2024
-91.55533083,45.10282826,K-3,<1>,P9492AM-PBXP,390,29.12,15.00,9.631,2.000,1134.0,On,3.283,Yes,10/23/2024,0.00,0.00,20,29.12,RTK Fixed,6.000,1.900,1.400,2.300,9.255,17.01,55.11,498.30,1,5449.3,97.31,5581.5,99.67,5.970,594.99,10/23/2024
-91.55531892,45.10285443,K-3,<1>,P9492AM-PBXP,391,15.93,15.00,9.744,2.000,1133.7,On,3.322,Yes,10/23/2024,0.00,0.00,20,15.93,RTK Fixed,6.000,2.200,1.400,2.600,7.989,17.77,55.11,498.90,1,4606.6,82.26,4762.0,85.04,6.040,513.60,10/23/2024
-91.55531314,45.10288149,K-3,<1>,P9492AM-PBXP,392,9.534,15.00,10.62,2.000,1133.5,On,3.619,Yes,10/23/2024,0.00,0.00,19,9.534,RTK Fixed,6.000,3.800,1.400,4.200,9.560,18.35,55.11,499.30,1,5024.9,89.73,5230.9,93.41,6.580,614.60,10/23/2024
-91.55530999,45.10290881,K-3,<1>,P9492AM-PBXP,393,4.166,15.00,10.48,2.000,1133.2,On,3.574,Yes,10/23/2024,0.00,0.00,21,4.166,RTK Fixed,6.000,2.200,1.400,2.600,9.054,18.41,54.21,500.10,1,4814.4,85.97,5015.7,89.57,6.498,582.04,10/23/2024
-91.55530880,45.10293624,K-3,<1>,P9492AM-PBXP,394,1.639,15.00,9.611,2.000,1132.9,On,3.276,Yes,10/23/2024,0.00,0.00,22,1.639,RTK Fixed,6.000,2.200,1.400,2.600,8.410,18.48,54.21,501.00,1,4874.5,87.05,5082.4,90.76,5.957,540.66,10/23/2024
-91.55530718,45.10296335,K-3,<1>,P9492AM-PBXP,395,1.679,15.00,9.750,2.000,1132.9,On,3.324,Yes,10/23/2024,0.00,0.00,22,1.679,RTK Fixed,6.000,2.200,1.400,2.600,12.03,16.70,54.21,500.10,1,7025.1,125.45,7168.1,128.00,6.043,773.53,10/23/2024
-91.55530476,45.10299235,K-3,<1>,P9492AM-PBXP,396,3.908,15.00,10.83,2.000,1132.8,On,3.691,Yes,10/23/2024,0.00,0.00,21,3.908,RTK Fixed,6.000,2.200,1.400,2.600,10.20,17.65,54.21,500.00,1,5302.8,94.69,5473.4,97.74,6.711,655.92,10/23/2024
-91.55530171,45.10302166,K-3,<1>,P9492AM-PBXP,397,4.096,15.00,11.71,2.000,1132.8,On,3.992,Yes,10/23/2024,0.00,0.00,20,4.096,RTK Fixed,6.000,3.800,1.400,4.200,10.25,17.84,54.21,499.20,1,4913.8,87.75,5083.5,90.78,7.259,658.93,10/23/2024
-91.55529897,45.10305131,K-3,<1>,P9492AM-PBXP,398,4.963,15.00,10.56,2.000,1132.8,On,3.598,Yes,10/23/2024,0.00,0.00,20,4.963,RTK Fixed,6.000,3.800,1.400,4.200,8.774,16.31,54.21,499.00,1,4753.3,84.88,4827.8,86.21,6.542,564.03,10/23/2024
-91.55529617,45.10308065,K-3,<1>,P9492AM-PBXP,399,2.769,15.00,11.05,2.000,1132.9,On,3.769,Yes,10/23/2024,0.00,0.00,20,2.769,RTK Fixed,6.000,2.200,1.400,2.600,9.465,17.14,54.21,498.40,1,4847.9,86.57,4972.9,88.80,6.852,608.48,10/23/2024
-91.55529278,45.10311032,K-3,<1>,P9492AM-PBXP,400,4.559,15.00,10.37,2.000,1133.3,On,3.536,Yes,10/23/2024,0.00,0.00,19,4.559,RTK Fixed,6.000,2.200,1.800,2.600,7.823,17.97,54.21,497.50,1,4227.8,75.50,4380.8,78.23,6.428,502.89,10/23/2024
-91.55528806,45.10314266,K-3,<1>,P9492AM-PBXP,401,4.661,15.00,12.13,2.000,1133.5,On,4.136,Yes,10/23/2024,0.00,0.00,21,4.661,RTK Fixed,6.000,3.800,1.400,4.200,6.982,18.09,54.21,497.30,1,3221.1,57.52,3342.8,59.69,7.520,448.87,10/23/2024
-91.55528512,45.10317615,K-3,<1>,P9492AM-PBXP,402,4.310,15.00,11.98,2.000,1133.7,On,4.084,Yes,10/23/2024,0.00,0.00,19,4.310,RTK Fixed,6.000,2.200,1.400,2.600,10.35,18.09,54.21,496.60,1,4837.0,86.38,5019.7,89.64,7.426,665.64,10/23/2024
-91.55528015,45.10320782,K-3,<1>,P9492AM-PBXP,403,6.437,15.00,11.63,2.000,1134.3,On,3.966,Yes,10/23/2024,0.00,0.00,21,6.437,RTK Fixed,6.000,2.200,1.400,2.600,11.14,16.88,54.21,496.90,1,5439.3,97.13,5562.6,99.33,7.211,716.31,10/23/2024
-91.55527678,45.10324117,K-3,<1>,P9492AM-PBXP,404,4.262,15.00,12.19,2.000,1134.5,On,4.154,Yes,10/23/2024,0.00,0.00,21,4.262,RTK Fixed,6.000,3.800,1.400,4.200,13.35,17.97,54.21,497.90,1,6141.4,109.67,6363.7,113.64,7.554,858.37,10/23/2024
-91.55527468,45.10327389,K-3,<1>,P9492AM-PBXP,405,2.003,15.00,11.50,2.000,1134.8,On,3.922,Yes,10/23/2024,0.00,0.00,21,2.003,RTK Fixed,6.000,3.800,1.800,4.200,8.841,17.73,54.21,497.50,1,4319.9,77.14,4463.2,79.70,7.131,568.34,10/23/2024
-91.55527263,45.10330643,K-3,<1>,P9492AM-PBXP,406,3.073,15.00,11.98,2.000,1135.3,On,4.085,Yes,10/23/2024,0.00,0.00,20,3.073,RTK Fixed,6.000,2.200,1.400,2.600,7.843,16.27,54.21,496.80,1,3744.8,66.87,3801.5,67.88,7.427,504.18,10/23/2024
-91.55527176,45.10333862,K-3,<1>,P9492AM-PBXP,407,1.478,15.00,11.02,2.000,1135.9,On,3.758,Yes,10/23/2024,0.00,0.00,20,1.478,RTK Fixed,6.000,3.800,1.800,4.200,8.028,16.90,54.21,494.00,1,4135.1,73.84,4229.9,75.53,6.833,516.11,10/23/2024
-91.55527160,45.10337067,K-3,<1>,P9492AM-PBXP,408,0.023,15.00,12.01,2.000,1136.6,On,4.094,Yes,10/23/2024,0.00,0.00,19,0.023,RTK Fixed,6.000,3.800,1.800,4.200,9.483,17.35,54.21,495.20,1,4459.9,79.64,4586.8,81.91,7.443,609.63,10/23/2024
-91.55527160,45.10340212,K-3,<1>,P9492AM-PBXP,409,0.480,15.00,11.67,2.000,1137.4,On,3.977,Yes,10/23/2024,0.00,0.00,19,0.480,RTK Fixed,6.000,3.800,1.800,4.200,11.87,17.48,54.21,493.50,1,5735.7,102.42,5907.7,105.50,7.232,762.91,10/23/2024
-91.55527006,45.10343369,K-3,<1>,P9492AM-PBXP,410,2.500,15.00,11.72,2.000,1138.1,On,3.996,Yes,10/23/2024,0.00,0.00,20,2.500,RTK Fixed,6.000,3.800,1.800,4.200,11.34,17.35,54.21,493.70,1,5462.0,97.54,5617.5,100.31,7.265,728.82,10/23/2024
-91.55526893,45.10346345,K-3,<1>,P9492AM-PBXP,411,2.073,15.00,9.791,2.000,1139.4,On,3.338,Yes,10/23/2024,0.00,0.00,19,2.073,RTK Fixed,6.000,2.200,1.800,2.600,6.416,16.14,55.11,491.70,1,3754.8,67.05,3805.9,67.96,6.069,412.48,10/23/2024
-91.55526636,45.10349141,K-3,<1>,P9492AM-PBXP,412,3.948,15.00,8.166,2.000,1140.7,On,2.784,Yes,10/23/2024,0.00,0.00,20,3.948,RTK Fixed,6.000,2.200,1.400,2.600,2.951,16.46,55.11,490.70,1,2063.0,36.84,2099.1,37.48,5.061,189.72,10/23/2024
-91.55526451,45.10351497,K-3,<1>,P9492AM-PBXP,413,2.664,15.00,8.452,2.000,1142.0,On,2.881,Yes,10/23/2024,0.00,0.00,19,2.664,RTK Fixed,6.000,2.200,1.800,2.600,2.075,16.52,55.11,491.00,1,1400.7,25.01,1426.2,25.47,5.239,133.42,10/23/2024
