Longitude,Latitude,Field,Dataset,Product,Obj. Id,Track(deg),Swth Wdth(ft),Distance(ft),Duration(s),Elevation(ft),Area Count,Speed(mph),Diff Status,Time,X Offset(ft),Y Offset(ft),Satellites,Hding Veh(deg),Diff Status,Active Rows((1)),VDOP,HDOP,PDOP,Crop Flw(M)(lb/s),Moisture(%),Grain Temp(°F),Elvtr Speed(rpm),Pass Num,Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Prod(ac/h),Crop Flw(V)(bu/h),Date
-91.57402607,45.09384461,4S North,<1>,P11A50,355,269.39,20.00,8.332,2.000,1134.9,On,2.840,Yes,10/5/2024,0.00,0.00,31,269.39,RTK Fixed,10.00,1.400,0.900,1.700,5.801,10.17,64.83,391.20,6,3032.9,50.55,3032.9,50.55,6.886,348.05,10/5/2024
-91.57405722,45.09384405,4S North,<1>,P11A50,356,268.34,20.00,7.821,2.000,1135.4,On,2.666,Yes,10/5/2024,0.00,0.00,31,268.34,RTK Fixed,10.00,1.400,0.900,1.700,5.769,10.48,64.83,403.10,6,3213.3,53.56,3213.3,53.56,6.464,346.17,10/5/2024
-91.57408793,45.09384386,4S North,<1>,P11A50,357,269.31,20.00,8.352,2.000,1135.8,On,2.847,Yes,10/5/2024,0.00,0.00,31,269.31,RTK Fixed,10.00,1.400,0.900,1.700,5.409,10.59,64.83,399.60,6,2821.1,47.02,2821.1,47.02,6.902,324.52,10/5/2024
-91.57412012,45.09384344,4S North,<1>,P11A50,358,268.50,20.00,8.479,2.000,1136.1,On,2.891,Yes,10/5/2024,0.00,0.00,31,268.50,RTK Fixed,10.00,1.400,0.900,1.700,5.314,10.28,64.83,404.10,6,2729.7,45.50,2729.7,45.50,7.008,318.81,10/5/2024
-91.57415208,45.09384301,4S North,<1>,P11A50,359,267.69,20.00,8.231,2.000,1136.4,On,2.806,Yes,10/5/2024,0.00,0.00,31,267.69,RTK Fixed,10.00,1.400,0.900,1.700,5.605,10.52,64.83,404.60,6,2966.2,49.44,2966.2,49.44,6.803,336.30,10/5/2024
-91.57418558,45.09384105,4S North,<1>,P11A50,360,264.53,20.00,8.616,2.000,1136.8,On,2.937,Yes,10/5/2024,0.00,0.00,31,264.53,RTK Fixed,10.00,1.400,0.900,1.700,5.859,10.67,64.83,407.10,6,2962.4,49.37,2962.4,49.37,7.121,351.56,10/5/2024
-91.57421858,45.09383818,4S North,<1>,P11A50,361,262.31,20.00,8.105,2.000,1137.2,On,2.763,Yes,10/5/2024,0.00,0.00,31,262.31,RTK Fixed,10.00,1.400,0.900,1.700,6.468,10.24,64.83,404.30,6,3475.9,57.93,3475.9,57.93,6.699,388.07,10/5/2024
-91.57425019,45.09383301,4S North,<1>,P11A50,362,256.60,20.00,8.107,2.000,1137.6,On,2.764,Yes,10/5/2024,0.00,0.00,31,256.60,RTK Fixed,10.00,1.400,0.900,1.700,5.613,10.63,64.83,403.80,6,3015.6,50.26,3015.6,50.26,6.700,336.76,10/5/2024
-91.57427907,45.09382728,4S North,<1>,P11A50,363,254.11,20.00,6.328,2.000,1138.0,On,2.157,Yes,10/5/2024,0.00,0.00,31,254.11,RTK Fixed,10.00,1.400,0.900,1.700,4.997,10.79,64.83,404.90,6,3439.7,57.33,3439.7,57.33,5.230,299.83,10/5/2024
-91.57430440,45.09382079,4S North,<1>,P11A50,364,250.43,20.00,7.026,2.000,1138.4,On,2.395,Yes,10/5/2024,0.00,0.00,30,250.43,RTK Fixed,10.00,1.400,0.900,1.700,4.600,10.87,64.83,406.30,6,2851.5,47.53,2851.5,47.53,5.807,275.98,10/5/2024
-91.57433167,45.09381580,4S North,<1>,P11A50,365,255.76,20.00,7.236,2.000,1138.7,On,2.467,Yes,10/5/2024,0.00,0.00,30,255.76,RTK Fixed,10.00,1.400,0.900,1.700,4.876,10.91,64.83,404.90,6,2935.0,48.92,2935.0,48.92,5.980,292.53,10/5/2024
-91.57435506,45.09381248,4S North,<1>,P11A50,366,259.82,20.00,4.677,2.000,1138.9,On,1.594,Yes,10/5/2024,0.00,0.00,30,259.82,RTK Fixed,10.00,1.400,0.900,1.700,4.480,10.21,64.83,405.60,6,4172.3,69.54,4172.3,69.54,3.865,268.79,10/5/2024
-91.57437380,45.09381058,4S North,<1>,P11A50,367,261.87,20.00,5.164,2.000,1139.2,On,1.760,Yes,10/5/2024,0.00,0.00,30,261.87,RTK Fixed,10.00,1.400,0.900,1.700,4.345,10.48,64.83,409.60,6,3665.3,61.09,3665.3,61.09,4.267,260.70,10/5/2024
-91.57439302,45.09380926,4S North,<1>,P11A50,368,264.69,20.00,5.078,2.000,1139.6,On,1.731,Yes,10/5/2024,0.00,0.00,30,264.69,RTK Fixed,10.00,1.400,0.900,1.700,4.319,10.59,64.83,407.10,6,3704.8,61.75,3704.8,61.75,4.197,259.13,10/5/2024
-91.57441414,45.09380769,4S North,<1>,P11A50,369,264.25,20.00,6.706,2.000,1139.9,On,2.286,Yes,10/5/2024,0.00,0.00,31,264.25,RTK Fixed,10.00,1.400,0.900,1.700,4.669,10.67,64.83,406.70,6,3033.0,50.55,3033.0,50.55,5.542,280.14,10/5/2024
-91.57443908,45.09380680,4S North,<1>,P11A50,370,266.54,20.00,7.418,2.000,1140.2,On,2.529,Yes,10/5/2024,0.00,0.00,30,266.54,RTK Fixed,10.00,1.400,0.900,1.700,5.482,10.71,64.83,404.00,6,3218.9,53.65,3218.9,53.65,6.131,328.91,10/5/2024
-91.57446916,45.09380606,4S North,<1>,P11A50,371,267.40,20.00,8.798,2.000,1140.9,On,2.999,Yes,10/5/2024,0.00,0.00,31,267.40,RTK Fixed,10.00,1.400,0.900,1.700,6.542,10.36,64.83,402.80,6,3238.8,53.98,3238.8,53.98,7.271,392.49,10/5/2024
-91.57450551,45.09380466,4S North,<1>,P11A50,372,266.77,20.00,9.954,2.000,1141.4,On,3.393,Yes,10/5/2024,0.00,0.00,31,266.77,RTK Fixed,10.00,1.400,0.900,1.700,6.697,10.48,64.83,404.90,6,2931.0,48.85,2931.0,48.85,8.226,401.85,10/5/2024
-91.57454347,45.09380365,4S North,<1>,P11A50,373,267.52,20.00,9.133,2.000,1141.9,On,3.114,Yes,10/5/2024,0.00,0.00,31,267.52,RTK Fixed,10.00,1.400,0.900,1.700,6.697,10.44,64.83,402.10,6,3194.2,53.24,3194.2,53.24,7.548,401.85,10/5/2024
-91.57458052,45.09380321,4S North,<1>,P11A50,374,268.27,20.00,9.751,2.000,1142.6,On,3.324,Yes,10/5/2024,0.00,0.00,31,268.27,RTK Fixed,10.00,1.400,0.900,1.700,7.409,10.56,64.83,398.00,6,3309.8,55.16,3309.8,55.16,8.059,444.56,10/5/2024
-91.57461847,45.09380314,4S North,<1>,P11A50,375,271.11,20.00,10.10,2.000,1143.1,On,3.445,Yes,10/5/2024,0.00,0.00,31,271.11,RTK Fixed,10.00,1.400,0.900,1.700,6.628,10.52,64.83,401.70,6,2857.1,47.62,2857.1,47.62,8.351,397.67,10/5/2024
-91.57465610,45.09380217,4S North,<1>,P11A50,376,268.13,20.00,9.485,2.000,1143.7,On,3.234,Yes,10/5/2024,0.00,0.00,31,268.13,RTK Fixed,10.00,1.400,0.900,1.700,6.780,10.28,64.83,396.20,6,3113.8,51.90,3113.8,51.90,7.839,406.82,10/5/2024
-91.57469321,45.09380220,4S North,<1>,P11A50,377,269.69,20.00,9.622,2.000,1144.4,On,3.280,Yes,10/5/2024,0.00,0.00,31,269.69,RTK Fixed,10.00,1.400,0.900,1.700,6.023,10.44,64.83,399.70,6,2726.6,45.44,2726.6,45.44,7.952,361.37,10/5/2024
-91.57473031,45.09380146,4S North,<1>,P11A50,378,270.11,20.00,9.232,2.000,1145.0,On,3.147,Yes,10/5/2024,0.00,0.00,31,270.11,RTK Fixed,10.00,1.400,0.900,1.700,5.591,10.52,64.83,398.70,6,2637.9,43.96,2637.9,43.96,7.630,335.43,10/5/2024
-91.57476688,45.09380124,4S North,<1>,P11A50,379,268.79,20.00,9.638,2.000,1145.8,On,3.286,Yes,10/5/2024,0.00,0.00,31,268.79,RTK Fixed,10.00,1.400,0.900,1.700,6.086,10.52,64.83,400.00,6,2750.7,45.85,2750.7,45.85,7.966,365.18,10/5/2024
-91.57480310,45.09380149,4S North,<1>,P11A50,380,271.14,20.00,9.356,2.000,1146.7,On,3.189,Yes,10/5/2024,0.00,0.00,31,271.14,RTK Fixed,10.00,1.400,0.900,1.700,6.368,10.16,64.83,399.40,6,2964.7,49.41,2964.7,49.41,7.732,382.06,10/5/2024
-91.57483910,45.09380141,4S North,<1>,P11A50,381,269.07,20.00,9.369,2.000,1147.7,On,3.194,Yes,10/5/2024,0.00,0.00,31,269.07,RTK Fixed,10.00,1.400,0.900,1.700,6.740,10.39,64.83,393.10,6,3133.8,52.23,3133.8,52.23,7.743,404.39,10/5/2024
-91.57487583,45.09380164,4S North,<1>,P11A50,382,270.52,20.00,9.850,2.000,1148.7,On,3.358,Yes,10/5/2024,0.00,0.00,31,270.52,RTK Fixed,10.00,1.400,0.900,1.700,6.709,10.43,64.83,400.90,6,2967.1,49.45,2967.1,49.45,8.140,402.56,10/5/2024
-91.57491408,45.09380102,4S North,<1>,P11A50,383,269.42,20.00,9.620,2.000,1149.6,On,3.280,Yes,10/5/2024,0.00,0.00,30,269.42,RTK Fixed,10.00,1.400,0.900,1.700,7.149,10.16,64.83,398.60,6,3237.0,53.95,3237.0,53.95,7.951,428.93,10/5/2024
-91.57495227,45.09380082,4S North,<1>,P11A50,384,268.81,20.00,10.13,2.000,1150.7,On,3.452,Yes,10/5/2024,0.00,0.00,29,268.81,RTK Fixed,10.00,1.400,0.900,1.700,7.344,10.32,64.83,398.60,6,3159.6,52.66,3159.6,52.66,8.368,440.64,10/5/2024
-91.57499049,45.09380135,4S North,<1>,P11A50,385,270.14,20.00,9.908,2.000,1151.7,On,3.378,Yes,10/5/2024,0.00,0.00,29,270.14,RTK Fixed,10.00,1.400,0.900,1.700,6.217,10.43,64.83,394.60,6,2733.2,45.55,2733.2,45.55,8.189,373.01,10/5/2024
-91.57502919,45.09380142,4S North,<1>,P11A50,386,270.43,20.00,10.19,2.000,1152.9,On,3.475,Yes,10/5/2024,0.00,0.00,28,270.43,RTK Fixed,10.00,1.400,0.900,1.700,5.920,10.47,65.73,399.60,6,2529.4,42.16,2529.4,42.16,8.425,355.18,10/5/2024
-91.57506732,45.09380153,4S North,<1>,P11A50,387,269.77,20.00,9.708,2.000,1154.0,On,3.309,Yes,10/5/2024,0.00,0.00,28,269.77,RTK Fixed,10.00,1.400,0.900,1.700,6.096,10.01,65.73,398.40,6,2735.5,45.59,2735.5,45.59,8.023,365.77,10/5/2024
-91.57510519,45.09380200,4S North,<1>,P11A50,388,269.92,20.00,9.418,2.000,1155.2,On,3.211,Yes,10/5/2024,0.00,0.00,28,269.92,RTK Fixed,10.00,1.400,0.900,1.700,6.469,10.16,65.73,398.10,6,2992.2,49.87,2992.2,49.87,7.783,388.15,10/5/2024
-91.57514235,45.09380213,4S North,<1>,P11A50,389,271.05,20.00,8.643,2.000,1156.5,On,2.947,Yes,10/5/2024,0.00,0.00,28,271.05,RTK Fixed,10.00,1.400,0.900,1.700,6.987,10.28,65.73,398.00,6,3521.6,58.69,3521.6,58.69,7.143,419.25,10/5/2024
-91.57517883,45.09380293,4S North,<1>,P11A50,390,271.12,20.00,9.921,2.000,1158.0,On,3.382,Yes,10/5/2024,0.00,0.00,28,271.12,RTK Fixed,10.00,1.400,0.900,1.700,7.383,10.24,65.73,398.20,6,3241.7,54.03,3241.7,54.03,8.199,442.99,10/5/2024
-91.57521571,45.09380441,4S North,<1>,P11A50,391,273.32,20.00,9.245,2.000,1159.5,On,3.152,Yes,10/5/2024,0.00,0.00,28,273.32,RTK Fixed,10.00,1.500,0.900,1.700,6.903,10.08,65.73,397.10,6,3252.6,54.21,3252.6,54.21,7.640,414.17,10/5/2024
-91.57525282,45.09380470,4S North,<1>,P11A50,392,270.74,20.00,8.895,2.000,1161.1,On,3.032,Yes,10/5/2024,0.00,0.00,28,270.74,RTK Fixed,10.00,1.500,0.900,1.700,6.102,10.28,65.73,398.00,6,2988.2,49.80,2988.2,49.80,7.351,366.10,10/5/2024
-91.57529007,45.09380605,4S North,<1>,P11A50,393,272.75,20.00,10.02,2.000,1162.6,On,3.416,Yes,10/5/2024,0.00,0.00,28,272.75,RTK Fixed,10.00,1.500,0.900,1.700,5.125,10.32,65.73,397.70,6,2228.2,37.14,2228.2,37.14,8.280,307.51,10/5/2024
-91.57532784,45.09380602,4S North,<1>,P11A50,394,271.94,20.00,10.32,2.000,1164.2,On,3.518,Yes,10/5/2024,0.00,0.00,27,271.94,RTK Fixed,10.00,1.500,0.900,1.700,4.996,10.32,65.73,400.40,6,2109.1,35.15,2109.1,35.15,8.527,299.76,10/5/2024
-91.57536631,45.09380742,4S North,<1>,P11A50,395,272.42,20.00,10.33,2.000,1165.6,On,3.521,Yes,10/5/2024,0.00,0.00,25,272.42,RTK Fixed,10.00,1.500,1.100,1.900,3.862,10.01,65.73,400.80,6,1628.8,27.15,1628.8,27.15,8.535,231.70,10/5/2024
-91.57540389,45.09380966,4S North,<1>,P11A50,396,275.00,20.00,9.390,2.000,1167.2,On,3.201,Yes,10/5/2024,0.00,0.00,23,275.00,RTK Fixed,10.00,1.700,1.100,2.400,3.149,10.08,65.73,400.50,6,1460.9,24.35,1460.9,24.35,7.761,188.96,10/5/2024
-91.57538930,45.09386820,4S North,<1>,P11A50,397,6.118,18.00,6.777,2.000,1167.4,On,2.310,Yes,10/5/2024,0.00,1.000,24,6.118,RTK Fixed,9.000,1.500,0.900,1.800,2.282,9.729,65.73,420.10,7,1629.9,27.16,1629.9,27.16,5.041,136.92,10/5/2024
-91.57538571,45.09388795,4S North,<1>,P11A50,398,8.902,18.00,7.289,2.000,1167.4,On,2.485,Yes,10/5/2024,0.00,1.000,23,8.902,RTK Fixed,9.000,1.700,1.300,2.200,2.885,9.181,65.73,421.90,7,1915.8,31.93,1915.8,31.93,5.421,173.11,10/5/2024
-91.57538426,45.09390813,4S North,<1>,P11A50,399,2.570,18.00,7.174,2.000,1167.3,On,2.446,Yes,10/5/2024,0.00,1.000,23,2.570,RTK Fixed,9.000,1.700,1.300,2.100,2.949,9.769,65.73,423.10,7,1989.7,33.16,1989.7,33.16,5.336,176.95,10/5/2024
-91.57538541,45.09392976,4S North,<1>,P11A50,400,357.21,18.00,7.409,2.000,1166.9,On,2.526,Yes,10/5/2024,0.00,1.000,23,357.21,RTK Fixed,9.000,1.500,0.900,1.700,2.764,9.417,65.73,423.00,7,1805.3,30.09,1805.3,30.09,5.511,165.81,10/5/2024
-91.57538638,45.09395304,4S North,<1>,P11A50,401,357.90,16.00,8.330,2.000,1166.5,On,2.840,Yes,10/5/2024,0.00,2.000,24,357.90,RTK Fixed,8.000,1.500,0.900,1.900,2.630,9.412,65.73,420.50,7,1719.5,28.66,1719.5,28.66,5.507,157.83,10/5/2024
-91.57538676,45.09397793,4S North,<1>,P11A50,402,0.260,14.00,9.221,2.000,1165.7,On,3.144,Yes,10/5/2024,0.00,3.000,22,0.260,RTK Fixed,7.000,1.700,1.300,2.100,2.492,9.448,65.73,422.70,7,1681.8,28.03,1681.8,28.03,5.334,149.53,10/5/2024
-91.57538538,45.09400192,4S North,<1>,P11A50,403,3.337,14.00,7.515,2.000,1164.9,On,2.562,Yes,10/5/2024,0.00,3.000,23,3.337,RTK Fixed,7.000,1.600,1.200,2.000,3.794,9.372,65.73,422.80,7,3141.3,52.36,3141.3,52.36,4.347,227.61,10/5/2024
-91.57538342,45.09402432,4S North,<1>,P11A50,404,4.143,14.00,8.749,2.000,1164.0,On,2.983,Yes,10/5/2024,0.00,3.000,24,4.143,RTK Fixed,7.000,1.600,1.200,2.000,3.117,9.136,65.73,424.30,7,2216.8,36.95,2216.8,36.95,5.061,187.00,10/5/2024
-91.57538125,45.09404841,4S North,<1>,P11A50,405,4.850,16.00,7.998,2.000,1162.9,On,2.727,Yes,10/5/2024,0.00,2.000,24,4.850,RTK Fixed,8.000,1.600,1.200,2.000,2.359,9.136,65.73,424.70,7,1605.8,26.76,1605.8,26.76,5.288,141.53,10/5/2024
-91.57538030,45.09406913,4S North,<1>,P11A50,406,2.256,16.00,7.613,2.000,1161.8,On,2.595,Yes,10/5/2024,0.00,2.000,24,2.256,RTK Fixed,8.000,1.600,1.200,2.000,2.453,9.608,65.73,426.10,7,1754.2,29.24,1754.2,29.24,5.034,147.17,10/5/2024
-91.57538029,45.09409000,4S North,<1>,P11A50,407,359.57,14.00,8.188,2.000,1160.8,On,2.791,Yes,10/5/2024,0.00,3.000,24,359.57,RTK Fixed,7.000,1.600,1.200,2.000,2.878,9.412,66.63,426.10,7,2187.1,36.45,2187.1,36.45,4.737,172.65,10/5/2024
-91.57537964,45.09411123,4S North,<1>,P11A50,408,1.969,14.00,7.675,2.000,1159.7,On,2.617,Yes,10/5/2024,0.00,3.000,23,1.969,RTK Fixed,7.000,1.600,1.200,2.000,2.837,9.060,66.63,426.00,7,2300.1,38.34,2300.1,38.34,4.440,170.22,10/5/2024
-91.57538043,45.09413310,4S North,<1>,P11A50,409,358.40,14.00,7.617,2.000,1158.6,On,2.597,Yes,10/5/2024,0.00,3.000,23,358.40,RTK Fixed,7.000,1.700,1.200,2.200,2.817,9.644,66.63,427.70,7,2301.7,38.36,2301.7,38.36,4.407,169.04,10/5/2024
-91.57538365,45.09415442,4S North,<1>,P11A50,410,355.40,14.00,8.025,2.000,1157.6,On,2.736,Yes,10/5/2024,0.00,3.000,23,355.40,RTK Fixed,7.000,1.500,1.200,1.700,2.675,9.915,66.63,425.60,7,2074.1,34.57,2074.1,34.57,4.643,160.49,10/5/2024
-91.57538437,45.09417742,4S North,<1>,P11A50,411,358.84,14.00,8.891,2.000,1156.5,On,3.031,Yes,10/5/2024,0.00,3.000,23,358.84,RTK Fixed,7.000,1.600,1.200,2.000,3.123,9.679,66.63,425.70,7,2185.9,36.43,2185.9,36.43,5.144,187.39,10/5/2024
-91.57538615,45.09420101,4S North,<1>,P11A50,412,357.35,14.00,8.935,2.000,1155.5,On,3.046,Yes,10/5/2024,0.00,3.000,24,357.35,RTK Fixed,7.000,1.600,1.200,2.000,3.803,9.523,66.63,426.70,7,2648.4,44.14,2648.4,44.14,5.169,228.16,10/5/2024
-91.57538637,45.09422455,4S North,<1>,P11A50,413,359.36,16.00,9.389,2.000,1154.5,On,3.201,Yes,10/5/2024,0.00,2.000,23,359.36,RTK Fixed,8.000,1.600,1.300,2.000,4.489,9.991,66.63,426.20,7,2603.2,43.39,2603.2,43.39,6.207,269.32,10/5/2024
-91.57538616,45.09424867,4S North,<1>,P11A50,414,0.866,16.00,8.574,2.000,1153.7,On,2.923,Yes,10/5/2024,0.00,2.000,22,0.866,RTK Fixed,8.000,1.700,1.200,2.200,4.321,9.247,66.63,425.70,7,2744.4,45.74,2744.4,45.74,5.669,259.29,10/5/2024
-91.57538763,45.09427634,4S North,<1>,P11A50,415,357.93,16.00,9.777,2.000,1152.6,On,3.333,Yes,10/5/2024,0.00,2.000,22,357.93,RTK Fixed,8.000,3.200,2.600,4.200,4.682,9.915,66.63,422.60,7,2607.6,43.46,2607.6,43.46,6.464,280.93,10/5/2024
-91.57538857,45.09430337,4S North,<1>,P11A50,416,357.64,18.00,10.45,2.000,1151.8,On,3.564,Yes,10/5/2024,0.00,1.000,23,357.64,RTK Fixed,9.000,1.600,1.200,2.000,4.869,9.599,67.53,423.60,7,2254.1,37.57,2254.1,37.57,7.776,292.14,10/5/2024
-91.57539013,45.09433218,4S North,<1>,P11A50,417,358.15,18.00,10.87,2.000,1150.7,On,3.704,Yes,10/5/2024,0.00,1.000,23,358.15,RTK Fixed,9.000,1.600,1.300,2.100,6.016,10.11,67.53,423.40,7,2679.8,44.66,2679.8,44.66,8.081,360.94,10/5/2024
-91.57539259,45.09436287,4S North,<1>,P11A50,418,355.65,18.00,11.94,2.000,1149.8,On,4.071,Yes,10/5/2024,0.00,1.000,22,355.65,RTK Fixed,9.000,1.600,1.200,2.000,5.932,10.07,67.53,421.80,7,2404.5,40.07,2404.5,40.07,8.881,355.92,10/5/2024
-91.57539604,45.09439344,4S North,<1>,P11A50,419,355.62,20.00,11.31,2.000,1149.0,On,3.854,Yes,10/5/2024,0.00,0.00,23,355.62,RTK Fixed,10.00,1.600,1.200,2.000,6.808,10.34,67.53,420.40,7,2622.9,43.72,2622.9,43.72,9.344,408.47,10/5/2024
-91.57540052,45.09442415,4S North,<1>,P11A50,420,354.72,20.00,12.01,2.000,1148.0,On,4.093,Yes,10/5/2024,0.00,0.00,23,354.72,RTK Fixed,10.00,1.700,1.300,2.200,6.388,9.403,67.53,419.10,7,2317.6,38.63,2317.6,38.63,9.922,383.26,10/5/2024
-91.57540385,45.09445505,4S North,<1>,P11A50,421,355.50,20.00,11.27,2.000,1147.2,On,3.841,Yes,10/5/2024,0.00,0.00,22,355.50,RTK Fixed,10.00,1.700,1.300,2.200,6.380,10.50,67.53,418.70,7,2466.4,41.11,2466.4,41.11,9.312,382.79,10/5/2024
-91.57540703,45.09448590,4S North,<1>,P11A50,422,356.03,20.00,10.74,2.000,1146.3,On,3.662,Yes,10/5/2024,0.00,0.00,23,356.03,RTK Fixed,10.00,1.600,1.200,2.000,6.672,10.30,67.53,417.20,7,2705.6,45.09,2705.6,45.09,8.877,400.30,10/5/2024
-91.57540791,45.09451643,4S North,<1>,P11A50,423,358.44,20.00,10.88,2.000,1145.7,On,3.708,Yes,10/5/2024,0.00,0.00,20,358.44,RTK Fixed,10.00,1.600,1.200,2.000,7.223,10.54,67.53,418.10,7,2893.0,48.22,2893.0,48.22,8.988,433.39,10/5/2024
-91.57540902,45.09454702,4S North,<1>,P11A50,424,358.89,20.00,10.86,2.000,1144.9,On,3.702,Yes,10/5/2024,0.00,0.00,22,358.89,RTK Fixed,10.00,1.600,1.300,2.100,7.548,10.54,67.53,418.30,7,3028.0,50.47,3028.0,50.47,8.973,452.86,10/5/2024
-91.57540974,45.09457715,4S North,<1>,P11A50,425,357.87,20.00,10.77,2.000,1144.4,On,3.672,Yes,10/5/2024,0.00,0.00,23,357.87,RTK Fixed,10.00,1.600,1.200,2.000,6.890,10.30,67.53,417.80,7,2786.8,46.45,2786.8,46.45,8.901,413.42,10/5/2024
-91.57541143,45.09460654,4S North,<1>,P11A50,426,357.98,20.00,10.65,2.000,1143.8,On,3.632,Yes,10/5/2024,0.00,0.00,21,357.98,RTK Fixed,10.00,1.600,1.200,2.000,7.054,10.54,67.53,417.20,7,2884.2,48.07,2884.2,48.07,8.805,423.24,10/5/2024
-91.57541214,45.09463532,4S North,<1>,P11A50,427,359.96,20.00,10.56,2.000,1143.3,On,3.601,Yes,10/5/2024,0.00,0.00,25,359.96,RTK Fixed,10.00,1.600,1.200,2.000,6.219,10.46,67.53,417.20,7,2564.9,42.75,2564.9,42.75,8.729,373.17,10/5/2024
-91.57541278,45.09466350,4S North,<1>,P11A50,428,359.72,20.00,10.68,2.000,1142.8,On,3.641,Yes,10/5/2024,0.00,0.00,25,359.72,RTK Fixed,10.00,1.600,1.200,2.000,6.743,10.70,67.53,416.70,7,2749.8,45.83,2749.8,45.83,8.827,404.56,10/5/2024
-91.57541170,45.09469216,4S North,<1>,P11A50,429,2.628,20.00,10.75,2.000,1142.3,On,3.664,Yes,10/5/2024,0.00,0.00,23,2.628,RTK Fixed,10.00,1.600,1.200,2.000,7.123,10.34,67.53,417.40,7,2886.9,48.11,2886.9,48.11,8.883,427.40,10/5/2024
-91.57541161,45.09472156,4S North,<1>,P11A50,430,359.67,20.00,10.17,2.000,1141.7,On,3.465,Yes,10/5/2024,0.00,0.00,24,359.67,RTK Fixed,10.00,1.600,1.200,2.000,7.274,10.74,67.53,417.90,7,3117.3,51.95,3117.3,51.95,8.401,436.47,10/5/2024
-91.57541149,45.09475126,4S North,<1>,P11A50,431,359.43,20.00,11.10,2.000,1141.3,On,3.783,Yes,10/5/2024,0.00,0.00,22,359.43,RTK Fixed,10.00,1.600,1.300,2.100,7.125,10.86,67.53,415.50,7,2797.0,46.62,2797.0,46.62,9.171,427.50,10/5/2024
-91.57541217,45.09478230,4S North,<1>,P11A50,432,358.82,20.00,11.22,2.000,1140.8,On,3.823,Yes,10/5/2024,0.00,0.00,24,358.82,RTK Fixed,10.00,1.600,1.200,2.000,7.072,10.58,67.53,414.60,7,2746.8,45.78,2746.8,45.78,9.269,424.32,10/5/2024
-91.57541331,45.09481359,4S North,<1>,P11A50,433,359.12,20.00,10.88,2.000,1140.5,On,3.710,Yes,10/5/2024,0.00,0.00,23,359.12,RTK Fixed,10.00,1.600,1.200,2.000,6.480,11.09,67.53,414.70,7,2594.1,43.24,2594.1,43.24,8.993,388.81,10/5/2024
-91.57541454,45.09484472,4S North,<1>,P11A50,434,358.17,20.00,11.43,2.000,1140.2,On,3.896,Yes,10/5/2024,0.00,0.00,23,358.17,RTK Fixed,10.00,1.600,1.200,2.000,7.408,10.78,67.53,414.10,7,2823.5,47.06,2823.5,47.06,9.445,444.46,10/5/2024
-91.57541633,45.09487689,4S North,<1>,P11A50,435,356.36,20.00,12.08,2.000,1139.9,On,4.117,Yes,10/5/2024,0.00,0.00,23,356.36,RTK Fixed,10.00,1.500,1.300,1.700,7.572,10.86,67.53,414.00,7,2731.5,45.52,2731.5,45.52,9.980,454.31,10/5/2024
-91.57541803,45.09490897,4S North,<1>,P11A50,436,357.64,20.00,12.20,2.000,1139.7,On,4.159,Yes,10/5/2024,0.00,0.00,23,357.64,RTK Fixed,10.00,1.600,1.200,2.000,7.494,10.86,67.53,413.80,7,2675.4,44.59,2675.4,44.59,10.08,449.62,10/5/2024
-91.57541915,45.09494069,4S North,<1>,P11A50,437,358.77,20.00,11.19,2.000,1139.6,On,3.815,Yes,10/5/2024,0.00,0.00,24,358.77,RTK Fixed,10.00,1.600,1.200,2.000,7.338,10.62,68.25,412.30,7,2856.8,47.61,2856.8,47.61,9.247,440.31,10/5/2024
-91.57541909,45.09497223,4S North,<1>,P11A50,438,359.37,20.00,11.65,2.000,1139.5,On,3.971,Yes,10/5/2024,0.00,0.00,23,359.37,RTK Fixed,10.00,1.600,1.200,2.000,7.283,11.09,68.25,410.60,7,2723.3,45.39,2723.3,45.39,9.627,436.95,10/5/2024
-91.57541902,45.09500365,4S North,<1>,P11A50,439,0.397,20.00,11.26,2.000,1139.5,On,3.839,Yes,10/5/2024,0.00,0.00,23,0.397,RTK Fixed,10.00,1.600,1.200,2.000,6.685,10.74,68.25,411.50,7,2585.7,43.09,2585.7,43.09,9.308,401.11,10/5/2024
-91.57541973,45.09503562,4S North,<1>,P11A50,440,359.25,20.00,11.92,2.000,1139.5,On,4.065,Yes,10/5/2024,0.00,0.00,24,359.25,RTK Fixed,10.00,1.500,0.900,1.700,7.115,11.05,68.25,412.30,7,2599.4,43.32,2599.4,43.32,9.855,426.93,10/5/2024
-91.57542064,45.09506874,4S North,<1>,P11A50,441,359.61,20.00,12.11,2.000,1139.4,On,4.130,Yes,10/5/2024,0.00,0.00,24,359.61,RTK Fixed,10.00,1.600,1.200,2.000,6.987,10.66,68.25,411.10,7,2512.7,41.88,2512.7,41.88,10.01,419.25,10/5/2024
-91.57542064,45.09510163,4S North,<1>,P11A50,442,359.75,20.00,12.26,2.000,1139.5,On,4.180,Yes,10/5/2024,0.00,0.00,24,359.75,RTK Fixed,10.00,1.700,1.300,2.100,8.166,11.17,68.25,411.10,7,2901.1,48.35,2901.1,48.35,10.13,489.96,10/5/2024
